REGION,Region,LOCATION,Country,INC,Income,VAR,Variable,TIME,Year,Value,Flag Codes,Flags
ALL,All regions,PAN,Panama,AIC,All income groups,RCL_FM_PRACT,Practice,2019,2019,68.3,,
ALL,All regions,PAN,Panama,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0,,
ALL,All regions,PAN,Panama,AIC,All income groups,RCL_AJ_PRACT,Practice,2019,2019,60.6,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.5,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,DF_DV_LAW,Law,2019,2019,0.5,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,DF_IN_LAW,Law,2019,2019,0.5,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.75,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,107.1,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0.75,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,27.4,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0.5,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0.5,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0.5,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,1,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,18.1,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0.25,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,0,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0,,
ASI,Asia,PNG,Papua New Guinea,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0.25,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.5,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,DF_DV_LAW,Law,2019,2019,0.5,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,DF_IN_LAW,Law,2019,2019,0.5,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.75,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,107.1,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0.75,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,27.4,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0.5,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0.5,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0.5,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,1,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,18.1,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0.25,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,0,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0,,
ALL,All regions,PNG,Papua New Guinea,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0.25,,
AME,Americas,PRY,Paraguay,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.5,,
AME,Americas,PRY,Paraguay,AIC,All income groups,DF_HR_PRACT,Practice,2019,2019,2.23,,
AME,Americas,PRY,Paraguay,AIC,All income groups,DF_DV_LAW,Law,2019,2019,0.5,,
AME,Americas,PRY,Paraguay,AIC,All income groups,DF_IN_LAW,Law,2019,2019,0.5,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.5,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RPI_VAW_ATT,Attitudes,2019,2019,22.9,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RPI_VAW_PRACT,Practice,2019,2019,17.9,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,104,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0.75,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,12.1,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0.5,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0.5,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RAPFR_SAFS_PRACT,Practice,2019,2019,46.3,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,0,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RAPFR_WR_ATT,Attitudes,2019,2019,10,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,34.7,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0.5,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,13.8,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RCL_FM_PRACT,Practice,2019,2019,61.4,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0,,
AME,Americas,PRY,Paraguay,AIC,All income groups,RCL_AJ_PRACT,Practice,2019,2019,57.5,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.5,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,DF_HR_PRACT,Practice,2019,2019,2.23,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,DF_DV_LAW,Law,2019,2019,0.5,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,DF_IN_LAW,Law,2019,2019,0.5,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.5,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RPI_VAW_ATT,Attitudes,2019,2019,22.9,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RPI_VAW_PRACT,Practice,2019,2019,17.9,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,104,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0.75,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,12.1,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0.5,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0.5,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RAPFR_SAFS_PRACT,Practice,2019,2019,46.3,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,0,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RAPFR_WR_ATT,Attitudes,2019,2019,10,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,34.7,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0.5,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,13.8,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RCL_FM_PRACT,Practice,2019,2019,61.4,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0,,
ALL,All regions,PRY,Paraguay,AIC,All income groups,RCL_AJ_PRACT,Practice,2019,2019,57.5,,
AME,Americas,PER,Peru,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.5,,
AME,Americas,PER,Peru,AIC,All income groups,DF_HR_ATT,Attitudes,2019,2019,36.3,,
AME,Americas,PER,Peru,AIC,All income groups,DF_HR_PRACT,Practice,2019,2019,2.6,,
AME,Americas,PER,Peru,AIC,All income groups,DF_DV_LAW,Law,2019,2019,0.75,,
AME,Americas,PER,Peru,AIC,All income groups,DF_IN_LAW,Law,2019,2019,0.25,,
AME,Americas,PER,Peru,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.75,,
AME,Americas,PER,Peru,AIC,All income groups,RPI_VAW_ATT,Attitudes,2019,2019,32.2,,
AME,Americas,PER,Peru,AIC,All income groups,RPI_VAW_PRACT,Practice,2019,2019,33.2,,
AME,Americas,PER,Peru,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
AME,Americas,PER,Peru,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,104.2,,
AME,Americas,PER,Peru,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0.75,,
AME,Americas,PER,Peru,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,6,,
AME,Americas,PER,Peru,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0,,
AME,Americas,PER,Peru,AIC,All income groups,RAPFR_SAL_PRACT,Practice,2019,2019,30.8,,
AME,Americas,PER,Peru,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0,,
AME,Americas,PER,Peru,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0,,
AME,Americas,PER,Peru,AIC,All income groups,RAPFR_SAFS_PRACT,Practice,2019,2019,40.3,,
AME,Americas,PER,Peru,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,0,,
AME,Americas,PER,Peru,AIC,All income groups,RAPFR_WR_ATT,Attitudes,2019,2019,5,,
AME,Americas,PER,Peru,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,36.8,,
AME,Americas,PER,Peru,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0,,
AME,Americas,PER,Peru,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0,,
AME,Americas,PER,Peru,AIC,All income groups,RCL_PV_ATT,Attitudes,2019,2019,18.9,,
AME,Americas,PER,Peru,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,27.7,,
AME,Americas,PER,Peru,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0,,
AME,Americas,PER,Peru,AIC,All income groups,RCL_FM_PRACT,Practice,2019,2019,65.1,,
AME,Americas,PER,Peru,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0,,
AME,Americas,PER,Peru,AIC,All income groups,RCL_AJ_PRACT,Practice,2019,2019,58.7,,
ALL,All regions,PER,Peru,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.5,,
ALL,All regions,PER,Peru,AIC,All income groups,DF_HR_ATT,Attitudes,2019,2019,36.3,,
ALL,All regions,PER,Peru,AIC,All income groups,DF_HR_PRACT,Practice,2019,2019,2.6,,
ALL,All regions,PER,Peru,AIC,All income groups,DF_DV_LAW,Law,2019,2019,0.75,,
ALL,All regions,PER,Peru,AIC,All income groups,DF_IN_LAW,Law,2019,2019,0.25,,
ALL,All regions,PER,Peru,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.75,,
ALL,All regions,PER,Peru,AIC,All income groups,RPI_VAW_ATT,Attitudes,2019,2019,32.2,,
ALL,All regions,PER,Peru,AIC,All income groups,RPI_VAW_PRACT,Practice,2019,2019,33.2,,
ALL,All regions,PER,Peru,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
ALL,All regions,PER,Peru,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,104.2,,
ALL,All regions,PER,Peru,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0.75,,
ALL,All regions,PER,Peru,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,6,,
ALL,All regions,PER,Peru,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0,,
ALL,All regions,PER,Peru,AIC,All income groups,RAPFR_SAL_PRACT,Practice,2019,2019,30.8,,
ALL,All regions,PER,Peru,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0,,
ALL,All regions,PER,Peru,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0,,
ALL,All regions,PER,Peru,AIC,All income groups,RAPFR_SAFS_PRACT,Practice,2019,2019,40.3,,
ALL,All regions,PER,Peru,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,0,,
ALL,All regions,PER,Peru,AIC,All income groups,RAPFR_WR_ATT,Attitudes,2019,2019,5,,
ALL,All regions,PER,Peru,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,36.8,,
ALL,All regions,PER,Peru,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0,,
ALL,All regions,PER,Peru,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0,,
ALL,All regions,PER,Peru,AIC,All income groups,RCL_PV_ATT,Attitudes,2019,2019,18.9,,
ALL,All regions,PER,Peru,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,27.7,,
ALL,All regions,PER,Peru,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0,,
ALL,All regions,PER,Peru,AIC,All income groups,RCL_FM_PRACT,Practice,2019,2019,65.1,,
ALL,All regions,PER,Peru,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0,,
ALL,All regions,PER,Peru,AIC,All income groups,RCL_AJ_PRACT,Practice,2019,2019,58.7,,
ASI,Asia,PHL,Philippines,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.75,,
ASI,Asia,PHL,Philippines,AIC,All income groups,DF_HR_ATT,Attitudes,2019,2019,44.4,,
ASI,Asia,PHL,Philippines,AIC,All income groups,DF_HR_PRACT,Practice,2019,2019,2.69,,
ASI,Asia,PHL,Philippines,AIC,All income groups,DF_DV_LAW,Law,2019,2019,1,,
ASI,Asia,PHL,Philippines,AIC,All income groups,DF_IN_LAW,Law,2019,2019,0.5,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.75,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RPI_VAW_ATT,Attitudes,2019,2019,12.9,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RPI_VAW_PRACT,Practice,2019,2019,16.9,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,0.25,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,105.4,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0.75,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,17.5,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,1,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RAPFR_SAL_PRACT,Practice,2019,2019,10.8,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,1,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RAPFR_SANL_PRACT,Practice,2019,2019,9.5,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0.25,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RAPFR_SAFS_PRACT,Practice,2019,2019,55.5,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,0.5,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RAPFR_WR_ATT,Attitudes,2019,2019,11,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,51.5,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0.75,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RCL_PV_ATT,Attitudes,2019,2019,56.4,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,29.5,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0.75,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RCL_FM_PRACT,Practice,2019,2019,61,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0.25,,
ASI,Asia,PHL,Philippines,AIC,All income groups,RCL_AJ_PRACT,Practice,2019,2019,57.8,,
ALL,All regions,PHL,Philippines,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.75,,
ALL,All regions,PHL,Philippines,AIC,All income groups,DF_HR_ATT,Attitudes,2019,2019,44.4,,
ALL,All regions,PHL,Philippines,AIC,All income groups,DF_HR_PRACT,Practice,2019,2019,2.69,,
ALL,All regions,PHL,Philippines,AIC,All income groups,DF_DV_LAW,Law,2019,2019,1,,
ALL,All regions,PHL,Philippines,AIC,All income groups,DF_IN_LAW,Law,2019,2019,0.5,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.75,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RPI_VAW_ATT,Attitudes,2019,2019,12.9,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RPI_VAW_PRACT,Practice,2019,2019,16.9,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,0.25,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,105.4,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0.75,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,17.5,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,1,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RAPFR_SAL_PRACT,Practice,2019,2019,10.8,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,1,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RAPFR_SANL_PRACT,Practice,2019,2019,9.5,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0.25,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RAPFR_SAFS_PRACT,Practice,2019,2019,55.5,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,0.5,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RAPFR_WR_ATT,Attitudes,2019,2019,11,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,51.5,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0.75,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RCL_PV_ATT,Attitudes,2019,2019,56.4,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,29.5,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0.75,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RCL_FM_PRACT,Practice,2019,2019,61,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0.25,,
ALL,All regions,PHL,Philippines,AIC,All income groups,RCL_AJ_PRACT,Practice,2019,2019,57.8,,
ASI,Asia,QAT,Qatar,AIC,All income groups,DF_HR_LAW,Law,2019,2019,1,,
ASI,Asia,QAT,Qatar,AIC,All income groups,DF_HR_ATT,Attitudes,2019,2019,78.9,,
ASI,Asia,QAT,Qatar,AIC,All income groups,DF_HR_PRACT,Practice,2019,2019,1.81,,
ASI,Asia,QAT,Qatar,AIC,All income groups,DF_DV_LAW,Law,2019,2019,1,,
ASI,Asia,QAT,Qatar,AIC,All income groups,DF_IN_LAW,Law,2019,2019,1,,
ASI,Asia,QAT,Qatar,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.75,,
ASI,Asia,QAT,Qatar,AIC,All income groups,RPI_VAW_ATT,Attitudes,2019,2019,6.6,,
ASI,Asia,QAT,Qatar,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
ASI,Asia,QAT,Qatar,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,104.8,,
ASI,Asia,QAT,Qatar,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0.75,,
ASI,Asia,QAT,Qatar,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,12.4,,
ASI,Asia,QAT,Qatar,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0,,
ASI,Asia,QAT,Qatar,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0,,
ASI,Asia,QAT,Qatar,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0,,
ASI,Asia,QAT,Qatar,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,1,,
ASI,Asia,QAT,Qatar,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,14.9,,
ASI,Asia,QAT,Qatar,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,1,,
ASI,Asia,QAT,Qatar,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0.5,,
ASI,Asia,QAT,Qatar,AIC,All income groups,RCL_PV_ATT,Attitudes,2019,2019,85.4,,
ASI,Asia,QAT,Qatar,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,9.8,,
ASI,Asia,QAT,Qatar,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,1,,
ASI,Asia,QAT,Qatar,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0.75,,
ALL,All regions,QAT,Qatar,AIC,All income groups,DF_HR_LAW,Law,2019,2019,1,,
ALL,All regions,QAT,Qatar,AIC,All income groups,DF_HR_ATT,Attitudes,2019,2019,78.9,,
ALL,All regions,QAT,Qatar,AIC,All income groups,DF_HR_PRACT,Practice,2019,2019,1.81,,
ALL,All regions,QAT,Qatar,AIC,All income groups,DF_DV_LAW,Law,2019,2019,1,,
ALL,All regions,QAT,Qatar,AIC,All income groups,DF_IN_LAW,Law,2019,2019,1,,
ALL,All regions,QAT,Qatar,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.75,,
ALL,All regions,QAT,Qatar,AIC,All income groups,RPI_VAW_ATT,Attitudes,2019,2019,6.6,,
ALL,All regions,QAT,Qatar,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
ALL,All regions,QAT,Qatar,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,104.8,,
ALL,All regions,QAT,Qatar,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0.75,,
ALL,All regions,QAT,Qatar,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,12.4,,
ALL,All regions,QAT,Qatar,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0,,
ALL,All regions,QAT,Qatar,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0,,
ALL,All regions,QAT,Qatar,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0,,
ALL,All regions,QAT,Qatar,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,1,,
ALL,All regions,QAT,Qatar,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,14.9,,
ALL,All regions,QAT,Qatar,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,1,,
ALL,All regions,QAT,Qatar,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0.5,,
ALL,All regions,QAT,Qatar,AIC,All income groups,RCL_PV_ATT,Attitudes,2019,2019,85.4,,
ALL,All regions,QAT,Qatar,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,9.8,,
ALL,All regions,QAT,Qatar,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,1,,
ALL,All regions,QAT,Qatar,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0.75,,
EUR,Europe,ROU,Romania,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.5,,
EUR,Europe,ROU,Romania,AIC,All income groups,DF_HR_ATT,Attitudes,2019,2019,33.5,,
EUR,Europe,ROU,Romania,AIC,All income groups,DF_HR_PRACT,Practice,2019,2019,2.11,,
EUR,Europe,ROU,Romania,AIC,All income groups,DF_DV_LAW,Law,2019,2019,0.25,,
EUR,Europe,ROU,Romania,AIC,All income groups,DF_IN_LAW,Law,2019,2019,0,,
EUR,Europe,ROU,Romania,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.25,,
EUR,Europe,ROU,Romania,AIC,All income groups,RPI_VAW_ATT,Attitudes,2019,2019,7.5,,
EUR,Europe,ROU,Romania,AIC,All income groups,RPI_VAW_PRACT,Practice,2019,2019,24,,
EUR,Europe,ROU,Romania,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
EUR,Europe,ROU,Romania,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,105.6,,
EUR,Europe,ROU,Romania,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0,,
EUR,Europe,ROU,Romania,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,10,,
EUR,Europe,ROU,Romania,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0,,
EUR,Europe,ROU,Romania,AIC,All income groups,RAPFR_SAL_PRACT,Practice,2019,2019,32.4,,
EUR,Europe,ROU,Romania,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0,,
